timestamp,open,high,low,close,volume,Price Change,Volatility,high_low_ratio,close_open_diff,Rolling_Mean_Close,Rolling_Std_Close,rolling_max_6h,rolling_min_6h,Target_Close,Target_Movement,vol_1h,vol_mean_6h,vol_std_6h,vol_max_6h,vol_min_6h,return_1h,return_mean_6h,return_std_6h,hour,dayofweek,day,hour_sin,hour_cos,day_sin,day_cos,rsi,macd,bb_high,bb_low,ema_10,ema_30,close_lag_1,volume_lag_1,price_volatility_interaction
2021-04-20 18:00:00,55871.72,56500.0,55707.69,56253.81,3648.741,382.0899999999965,0.014180877195117632,1.0142226324588222,382.0899999999965,55713.944,392.6837767593784,56317.99,55323.19,56572.44,1,792.3099999999977,793.6483333333332,272.3710952664887,1255.9300000000003,469.84999999999854,0.00566414968159501,0.0007894675013504863,0.00949920170296347,18,1,20,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,55.07289123666612,15.147202632229892,56784.26058183795,54087.394418162046,55731.601037031134,55628.129510703424,55871.72,2436.8677,797.7283713674801
2021-04-20 19:00:00,56254.98,56782.0,56176.02,56572.44,3592.8147,317.4599999999991,0.010772024094577995,1.010787165057261,317.4599999999991,55961.204000000005,475.7610155634902,56572.44,55323.19,56725.0,1,605.9800000000032,790.1683333333336,275.0485268033015,1255.9300000000003,469.84999999999854,0.002696719462692343,0.004144593810997761,0.0033218781593714443,19,1,20,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,57.49090202689183,84.0992740808797,56846.66493624798,54057.71406375202,55884.572060625476,55694.69700819108,56253.81,3648.741,609.3996867690679
2021-04-20 20:00:00,56572.44,57076.24,56347.84,56725.0,3872.7588,152.55999999999767,0.0128755273769348,1.0129268486600373,152.55999999999767,56241.566000000006,414.9404734175671,56725.0,55323.19,57020.76,1,728.4000000000015,702.2466666666672,154.115891804403,918.2900000000009,469.84999999999854,0.005213926840017757,0.005052585663365787,0.002537670352735402,20,1,20,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,58.63874420637831,149.33318448559294,56973.5525990072,54003.9704009928,56037.45172405999,55766.89486109439,56572.44,3592.8147,730.3642904566266
2021-04-20 21:00:00,56725.01,57020.77,56424.25,57020.76,2491.5676,295.75,0.010515996383253115,1.0105720501380169,295.75,56488.746,442.09035929319657,57020.76,55784.86,56380.0,0,596.5199999999968,648.6183333333332,114.89643848556175,792.3099999999977,469.84999999999854,-0.01123731076190504,0.0017888732901581255,0.006675461291052234,21,1,20,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,60.8460346506676,222.33396119030658,57186.20409760464,53930.08090239535,56216.306437970095,55854.273024347516,56725.0,3872.7588,599.6301059303439
2021-04-20 22:00:00,57020.76,57050.0,56090.0,56380.0,2308.191,-640.760000000002,0.016835973424415947,1.0171153503298271,-640.760000000002,56590.402,300.50392646350684,57020.76,55871.72,56425.0,1,960.0,692.1766666666663,172.67157388136152,960.0,469.84999999999854,0.0007981553742462122,0.001662390303587243,0.006687910152573377,22,1,20,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,54.108901611087354,225.87982372317492,57252.837636046395,54038.31836395361,56246.07862687098,55890.72091745532,57020.76,2491.5676,949.2121816685711
2021-04-20 23:00:00,56380.0,56573.54,56177.97,56425.0,1908.145,45.0,0.007016140475345862,1.0070413722674565,45.0,56624.64,259.52499070413785,57020.76,56253.81,55679.99,0,395.5699999999997,679.7966666666665,193.23775186714008,960.0,395.5699999999997,-0.01320354452813477,-0.0016779839885814145,0.008377277985609919,23,1,20,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,54.4900125055502,229.6735356936697,57316.641018646806,54140.602981353186,56278.61848039754,55927.58431332853,56380.0,2308.191,395.8857263213903
2021-04-21 00:00:00,56425.0,56757.91,55582.08,55679.99,3033.1116,-745.010000000002,0.02083881258307491,1.02115483983327,-745.010000000002,56446.15,499.9395626473168,57020.76,55679.99,56044.2,1,1175.8300000000017,743.7166666666672,281.275439003598,1175.8300000000017,395.5699999999997,0.006541129048335037,-0.0015318207607914098,0.008537126476617838,0,2,21,0.0,1.0,0.9749279121818236,-0.22252093395631434,47.462413092606226,170.59745777091302,57323.32384539097,54176.05615460903,56169.75313821637,55910.57736577212,56425.0,1908.145,1160.3048762374851
2021-04-21 01:00:00,55679.99,56205.88,55332.96,56044.2,3248.1157,364.2099999999991,0.015677445344368744,1.0157757690895264,364.2099999999991,56309.990000000005,497.7115171462248,57020.76,55679.99,56109.73,1,872.9199999999983,788.2066666666664,276.197506988508,1175.8300000000017,395.5699999999997,0.0011692556946125698,-0.001786398055471372,0.008407604253190856,1,2,21,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,50.80285870611205,151.4224399365994,57338.611421211004,54270.184578789,56146.92121091104,55919.71760059698,55679.99,3033.1116,878.6298823688707
2021-04-21 02:00:00,56044.75,56300.0,55894.95,56109.73,1681.6538,64.9800000000032,0.007227260358909673,1.0072466296150189,64.9800000000032,56127.784,299.90913612293406,57020.76,55679.99,55204.6,0,405.0500000000029,734.3149999999999,318.50640111307,1175.8300000000017,395.5699999999997,-0.016131426759672607,-0.0053439569887531,0.009319624379669832,2,2,21,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,51.40158642096265,139.9011303520383,57167.14737004186,54666.98662995815,56140.15818279546,55932.66475549101,56044.2,3248.1157,405.5196273781249
2021-04-21 03:00:00,56109.72,56171.39,55170.61,55204.6,2739.027,-905.1200000000026,0.01783612536294957,1.0181397305558157,-905.1200000000026,55892.704000000005,466.93808875483376,56425.0,55204.6,55386.31,1,1000.7799999999988,801.691666666667,326.19321902312157,1175.8300000000017,395.5699999999997,0.0032915735282930125,-0.0029224762737200907,0.009369486094619399,3,2,21,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,43.52276207681565,57.076045858702855,57054.04298624807,54859.494013751915,55970.03632449,55883.234587350824,56109.73,1681.6538,984.6361662114858
2021-04-21 04:00:00,55204.6,55559.35,54968.69,55386.31,2542.3884,181.70999999999913,0.010699470696282487,1.010745389784621,181.70999999999913,55684.966,396.6879073403023,56425.0,55204.6,55408.89,1,590.6599999999962,740.1349999999996,325.19150583925125,1175.8300000000017,395.5699999999997,0.0004076819705085555,-0.0029875551743430337,0.009339783625740472,4,2,21,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,45.3343199084007,6.029543240169005,57042.26035385042,54887.87864614959,55863.893866743754,55849.61064152863,55204.6,2739.027,592.6042008202177
2021-04-21 05:00:00,55386.3,55660.0,55058.54,55408.89,2104.5442,22.589999999996508,0.010859364138785207,1.0109240092454321,22.589999999996508,55630.746,415.6138046673032,56109.73,55204.6,55559.57,1,601.4599999999991,774.4499999999995,290.58154738386236,1175.8300000000017,405.0500000000029,0.002719419212332097,-0.0003337278842652225,0.008026258323007787,5,2,21,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,45.56796845835176,-32.23161457481183,56985.032770199374,54997.07922980062,55781.15925920985,55819.88326445485,55386.31,2542.3884,601.7053130358943
2021-04-21 06:00:00,55406.1,55822.77,55140.17,55559.57,2166.768,153.47000000000116,0.012319943110957072,1.012379359729939,153.47000000000116,55533.81999999999,345.71950480127276,56109.73,55204.6,55304.04,0,682.5999999999985,692.244999999999,213.9966001365428,1000.7799999999988,405.0500000000029,-0.004599207661254323,-0.0021904506691967827,0.007380382865704676,6,2,21,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,47.190078141366556,-49.8209363435235,56984.867988979444,54962.349011020546,55740.867660544216,55802.37607449659,55408.89,2104.5442,684.4907416692372
2021-04-21 07:00:00,55559.58,55717.11,55158.31,55304.04,1874.2489,-255.54000000000087,0.010057671422282222,1.0101308397592312,-255.54000000000087,55372.68200000001,131.70720280244754,56109.73,55204.6,55445.49,1,558.8000000000029,639.8916666666664,198.84245406015788,1000.7799999999988,405.0500000000029,0.0025576793304793455,-0.001959046729885653,0.007527098792575623,7,2,21,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,44.75433361686511,-83.4181435829014,56967.50773912441,54883.4302608756,55661.44018754903,55768.9523441419,55559.57,2166.768,556.2298626447529
2021-04-21 08:00:00,55304.04,55670.0,54757.63,55445.49,2693.6467,141.4499999999971,0.01649734811417037,1.016661970213101,141.4499999999971,55420.86,93.3153213574392,55559.57,55204.6,55570.01,1,912.3700000000026,724.4449999999997,186.48852208648108,1000.7799999999988,558.8000000000029,0.002245809352573236,0.0011038259554886538,0.002960520414068527,8,2,21,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,46.40349534031829,-97.50634704870754,56969.55480287516,54845.818197124834,55622.17479322881,55747.31278958027,55304.04,1874.2489,914.703549890752
2021-04-21 09:00:00,55445.48,55750.0,55279.57,55570.01,1796.5222,124.52999999999884,0.008484550949870039,1.0085100155446216,124.52999999999884,55457.6,110.83081566080931,55570.01,55304.04,54916.83,0,470.4300000000003,636.0533333333333,151.77213969192997,912.3700000000026,470.4300000000003,-0.011754181796980068,-0.0014037999320568595,0.005772978502982429,9,2,21,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,47.878531004082234,-97.49971048148291,56924.37708023262,54816.19791976738,55612.68994466957,55735.479481050104,55445.49,2693.6467,471.48658112978757
2021-04-21 10:00:00,55570.0,55597.49,54801.25,54916.83,3143.873,-653.1699999999983,0.014328594565412956,1.0145295955840423,-653.1699999999983,55359.188,269.6149100477296,55570.01,54916.83,54563.37,0,796.239999999998,670.316666666667,162.31405936229456,912.3700000000026,470.4300000000003,-0.006436278277533458,-0.002544459973397195,0.006014551414933483,10,2,21,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,41.436438929018664,-148.4889301455405,56960.22260982249,54738.42139017752,55486.166236272555,55680.963532424495,55570.01,1796.5222,786.8809918877072
2021-04-21 11:00:00,54916.83,55194.69,54276.85,54563.37,3810.8584,-353.4599999999991,0.016713273508321653,1.016910340227924,-353.4599999999991,55159.948,413.96233345566156,55570.01,54563.37,55433.39,1,917.8400000000038,723.0466666666676,185.24206430146123,917.8400000000038,470.4300000000003,0.015945129488885934,-0.0003401749273048889,0.009652744714635855,11,2,21,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,38.42359789576731,-214.94180674677773,57037.58482101584,54585.077178984146,55318.38106786268,55606.694353352126,54916.83,3143.873,911.9325263457524
2021-04-21 12:00:00,54563.36,55550.0,54300.0,55433.39,3958.925,870.0299999999988,0.02290914635755569,1.0230202578268877,870.0299999999988,55185.81800000001,428.9874684883631,55570.01,54563.37,55569.31,1,1250.0,817.6133333333346,280.6990801314931,1250.0,470.4300000000003,0.002451951792953544,0.0008350183150630889,0.009457774997126295,12,2,21,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,48.37390942932172,-195.15324218368187,57031.04924371891,54556.465756281104,55339.2921942002,55595.199771326836,54563.37,3810.8584,1269.931644605464
2021-04-21 13:00:00,55433.39,55690.0,55284.34,55569.31,2339.2905,135.91999999999825,0.0073179720742318575,1.0073377017795637,135.91999999999825,55210.58200000001,450.74695797093517,55570.01,54563.37,56182.11,1,405.6600000000035,792.0900000000014,313.9338885816559,1250.0,405.6600000000035,0.011027669769518411,0.0022466833882362667,0.01035580351789671,13,2,21,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,49.7403190433148,-166.58279140423838,57019.13530582874,54538.13869417126,55381.114286639604,55593.48570893642,55433.39,3958.925,406.6546587643331
2021-04-21 14:00:00,55569.31,56333.0,55217.22,56182.11,3729.529,612.8000000000029,0.0200790688241405,1.0202071020598285,612.8000000000029,55333.002,622.9839817523748,56182.11,54563.37,56153.75,0,1115.7799999999988,825.9916666666674,339.4655893263202,1250.0,405.6600000000035,-0.0005047870220609152,0.0017882506591305747,0.010416553727202873,14,2,21,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,55.463620868917516,-93.41582522200042,57010.44054382901,54539.663456170994,55526.75178895222,55632.39051361603,55569.31,2339.2905,1128.0844533754323
2021-04-21 15:00:00,56182.12,56346.7,55810.0,56153.75,3209.721,-28.37000000000262,0.009552861301780657,1.0096165561727288,-28.37000000000262,55580.386,660.8460665541003,56182.11,54563.37,55743.81,0,536.6999999999971,837.0366666666669,326.4101864627791,1250.0,405.6600000000035,-0.007300313870400532,0.002530561980227164,0.009363987714142766,15,2,21,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,55.15061718259998,-37.289047441365256,56948.24846082255,54559.986539177466,55640.75269211214,55666.79518539118,56182.11,3729.529,536.4289853248656
2021-04-21 16:00:00,56149.93,56339.98,55631.26,55743.81,2847.012,-406.1200000000026,0.012621921345226987,1.0127396000018696,-406.1200000000026,55816.474,339.32588890329504,56182.11,54563.37,55526.01,0,708.7200000000012,822.4500000000007,330.5275247237353,1250.0,405.6600000000035,-0.003907160274835841,0.0029520816473434333,0.008926312790840633,16,2,21,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,50.6969117245217,-25.59189621789119,56813.12843845776,54596.98756154225,55659.49054965527,55671.8699354572,56153.75,3209.721,703.5939853032776
2021-04-21 17:00:00,55743.82,55819.52,55405.0,55526.01,2087.569,-217.80999999999767,0.007436160636282135,1.0074816352314773,-217.80999999999767,55834.998,314.82873394912536,56182.11,55433.39,55306.35,0,414.5199999999968,738.5633333333329,363.68338392984964,1250.0,405.6600000000035,-0.00395598387134255,-0.0003647705793613139,0.0065005895891787225,17,2,21,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,48.45789212209095,-33.510174932052905,56560.73686252753,54699.90413747249,55635.22118374437,55662.2719790767,55743.81,2847.012,412.90032985180824
2021-04-21 18:00:00,55526.0,55610.9,55129.0,55306.35,1975.145,-219.65000000000146,0.008678817130713565,1.0087413158228882,-219.65000000000146,55782.405999999995,384.5508838632572,56182.11,55306.35,55478.7,1,481.90000000000146,610.5466666666665,271.03764304366683,1115.7799999999988,405.6600000000035,0.0031162786913256912,-0.0002540494296326227,0.0065635135270518345,18,2,21,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,46.239846073394865,-56.854807258743676,56449.98493613931,54703.291063860685,55575.42607016073,55638.88149370253,55526.01,2087.569,479.99369781724016
2021-04-21 19:00:00,55306.34,55738.14,55306.34,55478.7,1644.9468,172.36000000000058,0.007807423163420377,1.0078074231634204,172.36000000000058,55641.724,325.97333108710177,56182.11,55306.35,54956.93,0,431.8000000000029,614.9033333333331,267.2695123403832,1115.7799999999988,414.5199999999968,-0.00940487069812368,-0.0036594728409063046,0.004522774352939397,19,2,21,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,48.24169401170139,-60.748125380698184,56311.47054856351,54747.17545143648,55557.83942702729,55628.367320979574,55306.35,1975.145,433.14568745645005
2021-04-21 20:00:00,55478.7,55481.16,54777.0,54956.93,2590.8877,-521.7699999999968,0.012692438719724931,1.0128550303959691,-521.7699999999968,55402.36,293.8243631832371,56153.75,54956.93,54745.78,0,704.1600000000035,546.3000000000005,131.16079780178222,708.7200000000012,414.5199999999968,-0.0038420996223770265,-0.004215691607625656,0.004254467610994664,20,2,21,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,43.0191199878154,-104.72883758016542,56310.1848532309,54676.15514676911,55448.582735912416,55584.344201952474,55478.7,1644.9468,697.5374662492127
2021-04-21 21:00:00,54956.93,55378.43,54678.82,54745.78,2222.2874,-211.15000000000146,0.012730150683453399,1.012794899377858,-211.15000000000146,55202.754,339.34769901982025,55743.81,54745.78,53996.73,0,699.6100000000006,573.4516666666677,144.91672952653406,708.7200000000012,414.5199999999968,-0.01368233314056344,-0.005279361485986141,0.005723923811745943,21,2,21,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,41.080918750417915,-154.83704414578824,56265.89204788848,54590.60595211154,55320.800007233935,55529.42096104106,54956.93,2590.8877,696.9220286831894
2021-04-21 22:00:00,54749.82,55030.0,53770.0,53996.73,5969.674,-753.0899999999965,0.023013774291860686,1.023433141156779,-753.0899999999965,54896.898,579.415098759139,55526.01,53996.73,53787.63,0,1260.0,665.3316666666675,318.5604426426269,1260.0,414.5199999999968,-0.003872456720990458,-0.005273577560345244,0.005725605001123834,22,2,21,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,35.04826648190337,-252.0843621770182,56309.495268346305,54335.7027316537,55080.05936921381,55429.13300998698,54745.78,2222.2874,1242.6685567185427
2021-04-21 23:00:00,53996.73,54337.93,53536.02,53787.63,3575.011,-209.10000000000582,0.0148510845008578,1.014978887111892,-209.10000000000582,54593.154,697.2104944922181,55478.7,53787.63,54070.0,1,801.9100000000035,729.8966666666687,296.01996275026113,1260.0,431.8000000000029,0.005249720056451634,-0.0037392935723795464,0.0071943358082937284,23,2,21,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,33.56642698115837,-342.0828664786677,56444.364191879664,54059.13680812034,54845.0717026835,55321.823549667446,53996.73,5969.674,798.804638230874
2021-04-22 00:00:00,53787.62,54275.48,53200.0,54070.0,4850.9946,282.3799999999974,0.019994935637605887,1.0202157894736843,282.3799999999974,54311.414000000004,509.1711760597825,55478.7,53787.63,53911.88,0,1075.4800000000032,828.826666666669,295.7504745332898,1260.0,431.8000000000029,-0.002924357314592285,-0.004746066240032543,0.006424578451974259,0,3,22,0.0,1.0,0.43388373911755823,-0.900968867902419,37.41461896182808,-386.1708927380387,56482.34785667021,53889.522143329785,54704.149325424114,55240.05851860564,53787.63,3575.011,1081.1261699253503
2021-04-22 01:00:00,54070.0,54638.0,53901.0,53911.88,2802.4075,-158.12000000000262,0.013630479008692437,1.0136732157102837,-158.12000000000262,54102.404,374.6771131656106,54956.93,53787.63,53760.82,0,737.0,879.6933333333351,233.50339266628728,1260.0,699.6100000000006,-0.002801979823370937,-0.0036455844275737523,0.006019712503554678,1,3,22,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,36.1517694146453,-428.92554701260815,56515.7116205337,53706.457379466294,54560.10014850047,55153.37562914339,54070.0,4850.9946,734.8447486591456
2021-04-22 02:00:00,53911.88,53958.56,52561.0,53760.82,8567.79,-151.05999999999767,0.02592304330696681,1.0265892962462662,-151.05999999999767,53905.412,132.5230808958468,54745.78,53760.82,53497.09,0,1397.5599999999977,995.2600000000008,293.20954234130795,1397.5599999999977,699.6100000000006,-0.004905617139024376,-0.003822837347014977,0.006042271853445475,2,3,22,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,34.9384874444613,-469.58511321618425,56526.15109546411,53516.14290453588,54414.77631290036,55062.559163808815,53911.88,2802.4075,1393.6440650780473
2021-04-22 03:00:00,53760.81,54150.0,53200.0,53497.09,4439.766,-263.72000000000116,0.01767086470609353,1.0178571428571428,-263.72000000000116,53805.484,211.3701259169116,54070.0,53497.09,54271.67,1,950.0,1036.9916666666675,258.47612333959574,1397.5599999999977,737.0,0.014478918386028106,0.0008707045740836139,0.007590966167399426,3,3,22,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,32.86473433900436,-517.1277920000066,56568.154349230535,53293.44465076947,54247.924094212605,54960.53739400277,53760.82,8567.79,945.339839559709
2021-04-22 04:00:00,53494.63,54356.79,53450.0,54271.67,3142.3286,777.0400000000009,0.016951047235956224,1.0169652011225445,777.0400000000009,53902.291999999994,295.3222805176189,54271.67,53497.09,54457.72,1,906.7900000000009,978.1233333333342,236.84442359208288,1397.5599999999977,737.0,0.0034281237338007475,0.0020874679832154817,0.007256356817268567,4,3,22,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,43.476207314082096,-486.69327774802514,56515.59912844018,53228.61787155981,54252.241535053916,54915.6731819378,53497.09,4439.766,919.9616417442282
2021-04-22 05:00:00,54271.68,54621.67,54012.98,54457.72,2655.5686,186.04000000000087,0.011215610056662979,1.0112693282244378,186.04000000000087,53979.835999999996,387.0303372219343,54457.72,53497.09,54457.46,0,608.689999999995,945.9199999999995,275.5662990280202,1397.5599999999977,608.689999999995,-4.774346043179278e-06,0.0012117189161330126,0.007114064836874632,5,3,22,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,45.69645399244418,-442.4606152685592,56436.87044403258,53196.1175559674,54289.60128020486,54885.8660587551,54271.67,3142.3286,610.7765520949366
2021-04-22 06:00:00,54457.73,54850.0,54252.38,54457.46,2858.8057,-0.27000000000407454,0.010974015993689098,1.0110155536033627,-0.27000000000407454,54088.952000000005,436.7908789914442,54457.72,53497.09,54144.99,0,597.6200000000026,866.2766666666661,298.71480007971854,1397.5599999999977,597.6200000000026,-0.0057378731949672135,0.0007427996027371911,0.007522233504827173,6,3,22,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,45.69375280253273,-402.7838499041027,56420.57105328322,53166.47994671678,54320.121063649814,54857.998018908766,54457.72,2655.5686,597.6170370156843
